date,location,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,PAHs,Petroleum hydrocarbons,"Benzo(g,h,i)perylene",Fluoranthene,PCB 52,PCB 153,PCB 101,Benzo(b)fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,Benzo(k)fluoranthene,Benzo(a)pyrene,PCB 180,PCB 138,Silica (SiO2),alpha-Hexachlorocyclohexane,Dieldrin,"p,p-DDE",Heptachlor,Endosulfan (alpha),Endrin,Oxygen saturation,beta-Hexaxchlorocyclohexane,Aldrin,"p,p-DDD",Total hardness,Endosulfan (beta),Heptachloroepoxide,Total dissolved salts,Methoxychlor,Simazine,Alachlor,Metolachlor,Total nitrogen,Carbonates,Tetrachloromethane,Sulfides,Selenium,Barium,Total organic carbon,Cyanides,Acenaphthene,Isodrin,Acenaphthylene,Benzo(a)anthracene,Pyrene,Hexachlorobenzene,"1,2,4-Trichlorobenzene",Pentachlorobenzene,Naphthalene,Phenanthrene,"1,2,3-Trichlorobenzene",Anthracene,Chrysene,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Boron,Berilium,Chlorodinine,AGOC-3A,Methylosmoline,Total dissolved phosphorus
2007-12-22,Somchair,5.0,10.5,1.84,0.261,2.66,0.035,0.253,48.2,4.6,73.9,15.5,89.6,82.5,0.62,0.047,27.0,11.07,3.098,7.649,0.133,0.059,2.395,,2.3,39.7,3.5,,0.06,,,17.0,13.0,0.012,0.007,162.2,0.154,,16.0,,,,,,,,,,,,,,,8.53,0.005,0.005,0.005,0.005,0.005,0.005,82.09,0.005,0.011,0.005,141.0,0.009,0.005,447.0,,0.06,0.017,0.005,5.71,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-02-03,Somchair,0.0,6.9,1.22,0.0208,1.92,0.0061,,,,54.4,21.4,62.03,60.28,0.63,0.035,24.0,6.7,1.4,1.4,0.038,0.025,1.8,0.36,1.6,,2.72,34.8,,,,,,,,248.9,0.11,3.2,,,0.044,,,,,,,,,,,,,6.736,,,,,,,47.09,,,,125.0,,,456.0,,,,,3.88,,0.25,0.1,0.036,12.8,7.18,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-03-30,Somchair,,7.2,1.17,0.037,1.34,0.027,0.08,,,46.7,42.56,62.0,78.9,,,,,,,,,,,4.7,53.32,6.08,44.2,,,,22.0,22.0,,,217.7,0.236,,16.0,,0.037,,,,,,,,,,,,,5.482,,,,,,,,,,,163.3,,,433.0,,,,,3.06,,,0.1,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-03,Somchair,14.0,8.0,0.49,0.053,1.62,0.027,0.095,50.4,4.6,72.0,19.4,62.03,82.9,1.45,0.078,32.0,6.4,5.88,3.5,0.27,0.045,2.1,0.48,3.5,48.48,7.21,,0.5,,,92.0,54.0,0.07,,190.93,0.115,,0.92,,0.032,,,,,,,,,,,,,5.26,,,,,,,77.97,,,,146.0,,,469.0,,,,,2.59,12.48,0.25,0.1,,28.4,,0.0097,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-30,Somchair,20.0,8.25,0.397,0.032,1.04,0.005,0.117,30.2,4.6,60.6,27.02,100.9,90.55,,0.0,,,,,,,,,4.6,33.76,5.28,34.4,0.5,,,24.0,4.1,0.08,0.04,178.1,0.09,,0.22,,0.056,,,,,,,,,,,,,5.23,,,,,,,91.46,,0.025,,147.2,,,452.0,,,,,2.88,18.6,0.25,0.1,,,9.2,0.0051,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-26,Somchair,23.0,5.77,0.388,0.134,1.22,0.073,0.549,18.4,1.4,55.0,28.61,36.0,39.2,0.56,0.031,28.0,8.1,5.8,4.4,0.98,0.2,1.8,0.84,4.72,43.21,6.33,,0.5,,,160.0,92.0,0.02,0.04,171.5,0.106,,0.54,,0.059,,,,,,,,,,,,,6.48,,,,,,,67.8,,,,142.0,,,276.0,,,,,2.08,,0.25,0.1,2.2,35.0,15.42,0.0036,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-07-12,Somchair,25.0,5.83,0.634,0.348,0.879,0.018,0.419,,,58.9,21.4,43.2,48.6,,,,,,,,,,,4.23,48.48,4.32,,0.5,,,160.0,92.0,0.04,0.04,189.7,0.103,,3.5,,0.045,,,,,,,,,,,,,8.265,,,,,,,71.3,,,,131.9,,,343.0,,,,,2.23,,0.25,0.1,,,,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-08-11,Somchair,26.0,6.8,0.671,0.055,1.1,0.047,0.0907,,,47.15,28.54,43.25,39.8,,,,,,,,,,,5.3,77.18,4.64,,0.5,,,17.0,11.0,0.05,0.04,189.7,0.112,,0.33,,0.038,,,,,,,,,,,,,5.608,,,,,,,91.3,,,,132.0,,,318.0,,,,,2.17,12.06,0.25,0.1,,,,0.0027,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-21,Somchair,21.0,6.7,0.274,0.02,1.3,0.025,0.085,,,70.72,28.59,43.24,53.62,1.2,0.055,14.0,3.5,8.4,10.2,2.0,0.058,2.4,0.56,4.5,28.59,4.92,,0.5,,,16.0,16.0,0.02,0.04,211.6,0.121,,0.92,,0.037,,,,,,,,,,,,,3.394,,,,,,,75.8,,,,165.0,,,355.0,,,,,2.23,,0.25,0.1,,52.0,8.09,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-10-19,Somchair,11.0,8.4,0.616,0.06,0.902,0.032,0.0607,,,56.14,19.46,61.0,,1.3,0.045,7.8,4.8,5.2,3.6,3.4,0.041,3.4,0.11,4.0,29.08,3.75,29.4,0.5,,,92.0,7.0,0.04,0.04,180.56,0.123,,0.54,,0.041,,,,,,,,,,,,,5.098,,,,,,,75.68,,,,123.4,,,313.0,,,,,1.89,12.24,0.25,0.1,,39.0,,0.0024,,,,,,,,,,,,,,69.3,5.23,,,,,,,,,,,,
2008-11-17,Somchair,10.0,9.8,0.268,0.029,0.786,0.033,0.0736,30.5,3.4,60.1,29.18,76.3,44.7,1.3,0.022,15.2,6.9,6.9,4.9,3.4,0.103,2.4,0.39,3.9,29.59,3.38,31.7,0.5,,,160.0,54.0,0.03,0.04,205.4,0.131,,0.54,,0.045,,,,,,,,,,,,,4.648,,,,,,,86.34,,,,151.4,,,397.0,,,,,1.29,,0.25,0.1,0.063,53.0,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-05,Somchair,8.5,10.1,0.099,0.024,1.12,0.078,0.0965,35.2,2.8,64.12,17.02,83.9,75.4,0.92,0.022,4.3,2.1,1.4,2.1,1.2,0.035,1.0,1.0,3.1,39.58,5.4,29.2,0.5,,,,,0.02,0.04,226.38,0.127,,,,0.039,,,,,,,,,,,,,,,,,,,,86.32,,,,129.0,,,468.0,,,,,1.49,,,0.1,0.13,30.0,,0.0021,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-15,Somchair,7.0,9.5,0.1118,0.019,1.1,0.0651,0.0752,30.9,3.8,56.11,19.46,76.3,45.7,1.1,0.025,3.8,2.6,2.0,3.2,1.2,0.055,1.6,1.0,3.91,29.52,5.6,31.0,0.5,,,3.4,1.7,0.03,0.04,207.52,0.118,,0.33,,0.041,,,,,,,,,,,,,4.961,,,,,,,78.25,,,,123.4,,,396.0,,,,,1.47,,0.25,0.1,0.85,31.0,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-24,Somchair,6.0,9.5,0.374,0.028,1.08,0.084,0.101,40.9,4.7,60.12,24.32,98.2,56.2,,0.0221,,,,,,,,,3.6,39.45,3.7,0.0,0.5,,,11.0,7.0,0.02,0.01,,0.1321,,0.33,,0.03,,,,,,,,,,,,,5.679,,,,,,,76.24,,,,140.2,,,496.0,,,,,1.77,,0.25,0.032,,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-14,Somchair,6.0,11.2,0.7,0.022,2.8,0.087,0.098,51.2,4.5,64.12,21.88,83.1,53.4,,0.0,,,,,,,,,4.7,29.52,5.01,0.0,0.5,,,7.0,7.0,0.02,0.01,,0.1228,,0.22,,0.027,,,,,,,,,,,,,5.126,,,,,,,89.88,,,,140.2,,,455.0,,,,,4.22,,0.25,0.021,,,6.72,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-03-27,Somchair,8.0,9.7,0.243,0.047,1.61,0.055,0.061,55.2,4.7,61.03,31.61,75.5,46.2,,0.035,,,,,,,,,7.4,62.5,24.81,0.0,0.5,,,22.0,22.0,0.02,0.01,,0.1319,,2.3,,0.095,,,,,,,,,,,,,7.325,,,,,,,81.92,,,,,,,364.0,,,,,2.28,,0.25,0.022,,,33.4,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-04-25,Somchair,16.0,7.9,0.163,0.042,1.02,0.062,0.079,50.4,5.2,65.1,17.3,67.97,30.24,1.2,0.0,32.0,15.0,30.0,2.4,38.0,0.056,3.7,2.3,5.1,38.59,6.88,0.0,0.5,,,70.0,70.0,0.03,0.01,,0.1291,,2.3,,0.03,,,,,,,,,,,,,5.137,,,,,,,80.44,,,,,,,432.0,,,,,1.68,,0.25,0.025,3.5,78.0,5.35,0.002,,,,,,,,,,,,,,690.0,,,,,,,,,,,,,
2009-05-25,Somchair,24.0,7.9,0.195,0.0198,0.886,0.1208,0.1235,46.0,2.7,53.44,25.54,59.16,34.25,0.65,0.0,12.0,6.0,5.0,1.6,1.3,0.32,1.1,1.2,2.4,29.59,2.96,0.0,0.5,,,0.0,0.0,0.02,0.01,,0.1289,,0.0,,0.028,,,,,,,,,,,,,3.268,,,,,,,94.83,,,,,,,327.0,,,,,1.32,,0.25,0.015,1.4,56.0,7.23,0.002,,,,,,,,,,,,,,180.0,,,,,,,,,,,,,
2009-06-28,Somchair,23.0,7.7,0.378,0.058,3.91,0.005,0.01,41.4,3.5,49.61,32.58,73.9,42.43,0.89,0.0,11.0,8.2,5.5,1.8,1.4,0.095,1.5,1.0,2.8,29.68,4.57,0.0,0.5,,,0.0,0.0,0.015,0.01,,0.1533,,0.0,,0.0254,,,,,,,,,,,,,3.654,,,,,,,90.58,,,,144.2,,,332.0,,,,,5.21,,0.25,0.032,,,5.93,0.002,,,,,,,,,,,,,,175.0,,,,,,,,,,,,,
2009-07-26,Somchair,24.0,8.0,0.103,0.008,1.78,0.005,0.0304,35.4,4.0,49.6,25.47,66.5,40.2,1.0,0.118,15.0,25.0,45.0,3.75,1.5,0.155,9.7,2.3,2.2,24.6,3.33,0.0,0.5,,,0.045,0.02,0.015,0.02,,0.1421,,0.002,,0.0198,,,,,,,,,,,,,,,,,,,,96.03,,,,128.2,,,297.0,,,,,2.27,,,,,,,0.002,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,
2009-08-28,Somchair,24.0,7.8,0.557,0.304,1.18,0.077,0.0917,25.0,2.7,40.88,14.84,36.6,34.1,1.0,0.0,0.0,5.0,3.6,3.8,1.0,0.095,2.6,0.91,2.4,49.32,5.96,0.0,0.5,,,1300.0,230.0,0.03,0.01,,0.1632,,4.5,,0.028,,,,,,,,,,,,,6.637,,,,,,,93.63,,,,91.6,,,274.0,,,,,2.44,,0.25,0.034,,,5.12,0.002,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,
2009-09-24,Somchair,19.1,8.5,0.143,0.021,1.57,0.041,0.316,29.2,3.0,53.17,17.51,36.6,36.1,0.91,0.0,0.0,1.9,4.1,2.1,0.58,0.044,1.9,0.83,1.6,14.76,3.36,0.0,0.5,,,33.0,4.5,0.055,0.04,,0.025,,0.045,,34.0,0.004,0.005,,0.002,0.002,0.028,0.004,,0.0,0.0,0.002,0.002,5.673,,0.015,,,,0.073,92.49,,0.018,,114.4,,,239.0,,0.1,0.025,,2.09,,0.25,0.028,,,4.25,0.002,,0.015,,0.0,,0.0055,,0.004,0.01,0.005,,0.0075,,150.0,,,,,0.002,0.1,,,,,,,
2009-10-30,Somchair,14.0,9.0,0.264,0.03,1.3,0.053,0.061,24.8,3.2,61.07,16.29,,45.68,1.0,0.0,0.0,5.1,6.1,2.6,0.83,0.061,1.5,1.1,3.0,34.44,4.0,0.0,0.5,,,6.0,6.0,0.055,0.04,,0.1875,,0.34,,0.032,0.004,0.005,,0.002,0.002,0.0,0.004,,0.0,0.0,0.002,0.002,7.556,,0.015,,,,0.073,87.71,,0.018,,122.9,,,322.0,,0.1,0.025,,2.27,,0.25,0.03,,,4.21,0.002,,0.015,,0.0,,0.0055,,0.004,0.0125,0.005,,0.0075,,147.0,,,,,0.002,0.1,,,,,,,
2009-11-14,Somchair,6.0,10.1,0.322,0.053,1.8,0.018,0.024,28.9,3.4,30.53,36.97,63.9,43.2,0.31,0.0,0.0,4.3,3.1,1.4,0.24,0.1,1.5,0.87,3.1,29.59,5.16,0.0,,,,240.0,240.0,,,,0.1382,,7.0,,,,,,,,,,,,,,,9.078,,,,,,,81.05,,,,,,,342.0,,,,,2.6,,,,,,5.53,0.002,,,,,,,,,,,,,,114.0,,,,,,,,,,,,,
2009-12-19,Somchair,3.0,10.0,0.243,0.049,1.86,0.027,0.0314,36.4,4.1,45.8,27.72,71.0,49.2,0.63,0.0,0.0,5.1,2.9,3.0,0.36,0.085,2.1,0.81,3.6,34.4,4.5,0.0,,,,240.0,130.0,,,,0.1251,,7.0,,0.0244,,,,,,,,,,,,,9.136,,,,,,,74.13,,,,,,,334.0,,,,,2.58,,,0.022,,,6.7,0.002,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,
2010-01-24,Somchair,2.0,12.4,0.616,0.016,2.47,0.103,0.1645,49.7,4.2,53.44,36.97,92.3,57.3,0.57,0.021,16.0,5.2,4.7,2.1,0.52,0.07,2.0,1.1,5.3,59.04,5.39,,0.5,,,,,,0.05,,0.1263,1.8,,,0.34,,,,,,,,,,,,,10.109,,,,,,,89.46,,,,,,,411.0,,,,,3.72,,0.025,,,,,0.004,,,,,,,,,,,,,,89.0,,,,,,,,,,,,,
2010-02-14,Somchair,5.0,12.5,0.489,0.028,1.36,0.031,0.0903,,,68.7,30.16,42.6,52.6,,,14.0,7.6,4.2,3.0,0.14,0.075,3.0,1.3,4.1,34.02,4.12,,0.5,,,,,,0.05,,0.1248,,,,,,,,,,,,,,,,,6.78,,,,,,,97.74,,,,,,,383.0,,,,,2.81,,0.025,,,,,0.0067,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-03-20,Somchair,10.0,11.5,0.514,0.027,1.26,0.042,0.069,,,61.7,30.16,63.9,46.8,,,6.3,7.2,7.1,1.9,0.25,0.062,1.5,1.0,3.1,29.52,3.13,,0.5,,,,,,0.05,,0.1201,,,,,,,,,,,,,,,,,4.539,,,,,,,102.04,,,,,,,354.0,,,,,2.19,,0.025,,,,,0.0061,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-04-18,Somchair,14.0,10.8,0.055,0.051,1.67,0.043,0.1115,,,51.58,21.64,50.0,46.5,,,5.8,6.0,11.0,3.5,0.35,0.078,3.0,1.2,3.5,34.44,7.91,,0.5,,,,,0.05,0.05,,,,,,,,,,,,,,,,,,,7.042,,,,,,,105.26,,,,,,,298.0,,,,,2.12,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-05-22,Somchair,20.0,9.8,0.195,0.068,1.54,0.01,0.015,,,50.8,33.31,68.9,49.3,,,15.0,7.0,4.9,2.0,0.37,0.071,1.7,1.3,2.9,29.59,3.53,,0.5,,,,,,0.05,,,,,,,,,,,,,,,,,,,5.793,,,,,,,108.6,,,,,,,361.0,,,,,2.19,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-13,Somchair,25.0,8.3,0.249,0.047,1.94,0.005,0.044,28.4,2.6,58.62,18.96,55.1,46.6,0.6,0.017,22.0,5.2,2.9,2.2,0.33,0.075,2.0,2.5,2.7,29.59,3.23,,0.5,,,,,0.05,0.05,,,,,,,,,,,,,,,,,,,7.453,,,,,,,101.46,,,,,,,344.0,,,,,2.68,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-07-22,Somchair,23.0,7.5,0.362,0.046,1.05,0.044,0.045,,,60.0,14.22,72.6,48.3,0.53,0.018,8.8,7.3,5.5,1.9,0.27,0.068,2.2,1.3,1.5,24.6,2.96,,0.5,,,,,,0.05,,,,,,0.34,,,,,,,,,,,,,4.241,,,,,,,88.23,,,,,,,332.0,,,,,1.74,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-28,Somchair,25.0,7.5,0.293,0.065,1.48,0.005,0.043,,,58.0,14.0,41.3,36.4,0.57,0.024,12.0,8.0,5.5,3.5,0.4,0.072,2.9,1.5,1.9,24.6,3.33,,0.5,,,,,,0.05,,,,,,,,,,,,,,,,,,,4.417,,,,,,,91.68,,,,,,,304.0,,,,,2.21,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-09-30,Somchair,16.0,8.8,0.115,0.043,0.848,0.021,0.046,,,58.94,14.11,34.4,37.4,0.69,0.029,32.0,14.0,25.0,2.5,0.23,0.052,3.0,0.55,1.7,24.6,2.89,,0.5,,,,,,0.05,,,,,,0.34,,,,,,,,,,,,,6.489,,,,,,,89.61,,,,,,,338.0,,,,,1.2,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-10-29,Somchair,10.0,8.8,0.154,0.028,1.51,0.021,0.101,,,58.94,14.11,55.1,38.9,0.4,0.022,25.0,11.0,16.0,2.5,0.19,0.062,2.9,0.67,1.9,29.59,3.23,,0.5,,,,,,0.05,,,,,,0.34,,,,,,,,,,,,,6.663,,,,,,,78.08,,,,,,,371.0,,,,,2.03,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11-27,Somchair,6.0,11.6,0.649,0.037,1.47,0.033,0.039,,,55.01,14.11,75.8,59.3,0.4,0.027,4.8,3.5,2.7,1.8,0.29,0.052,1.5,1.2,2.1,32.9,3.91,,0.5,,,,,,0.05,,,,,,0.34,,,,,,,,,,,,,5.887,,,,,,,93.09,,,,,,,474.0,,,,,2.58,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-09,Somchair,7.0,11.4,0.3,0.028,1.56,0.036,0.112,,,55.01,23.83,82.7,57.3,0.37,0.021,11.0,5.9,5.0,1.8,0.15,0.057,2.2,0.58,2.0,28.08,3.52,,0.5,,,,,,0.05,,,,,,,,,,,,,,,,,,,6.622,,,,,,,93.9,,,,,,,477.0,,,,,2.26,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-30,Somchair,3.0,8.2,0.188,0.027,2.21,0.0,0.164,25.6,3.9,70.72,7.05,82.71,57.3,0.61,0.0,2.2,10.0,6.2,1.1,0.0,0.12,2.6,1.5,2.2,75.26,10.72,,,,,,,,,225.7,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,60.78,,,,,,,453.0,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-26,Somchair,3.0,12.55,0.539,0.153,2.6,0.013,0.038,,,,62.86,62.0,,0.43,0.0,4.0,49.0,2.2,1.3,0.0,0.11,2.5,1.8,2.21,27.4,4.15,,,,,,,,,250.1,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,93.03,,,,,,,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-26,Somchair,8.0,11.97,0.416,0.022,2.19,0.0,0.081,,,,58.36,62.0,,,,14.0,8.0,5.9,2.0,0.2,0.09,3.1,1.5,2.83,22.84,3.62,,,,,,,,,225.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,101.09,,,,,,,448.0,,,,,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-13,Somchair,13.5,9.82,0.127,0.018,2.47,0.031,0.038,,,,66.15,34.4,,,,4.6,40.0,3.5,1.7,0.0,0.085,1.9,1.6,2.91,22.84,3.23,,,,,,,,,195.2,,,,,,,,,,,,,,,,,,,,,,,,,94.6,,,,,,,390.0,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-27,Somchair,23.5,8.91,0.375,0.015,1.14,0.0,0.038,,,,49.62,52.2,,0.65,0.0,8.0,5.4,3.5,2.5,0.0,0.065,2.2,1.6,2.27,28.94,4.86,,,,,,,,,207.4,,,,,,,,,,,,,,,,,,,,,,,,,105.81,,,,,,,372.0,,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-06-29,Somchair,23.0,7.66,0.605,0.022,1.61,0.0,0.044,29.8,3.8,63.28,15.56,77.2,,0.52,0.0,7.8,6.1,3.2,2.1,0.12,0.057,1.9,1.7,3.62,24.6,3.64,,,,,,,,,213.5,,,,,,,,,,,,,,,,,,,,,,,,,90.11,,,,,,,433.0,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-03,Somchair,28.0,8.81,0.235,0.019,0.983,0.0,0.038,19.8,2.9,55.55,14.59,48.2,,0.47,0.0,5.2,6.0,3.5,3.0,0.16,0.06,1.4,1.7,2.86,23.52,3.13,,,,,,,,,208.6,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,,,,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-28,Somchair,24.0,6.57,0.137,0.028,1.52,0.038,0.053,,,43.65,24.08,44.4,54.36,0.75,,8.5,4.8,4.0,3.0,0.12,0.06,2.5,1.5,3.42,28.08,3.57,,,,,,,,,195.8,,,,,0.0,,,,,,,,,,,,,,,,,,,,78.87,,,,,,,318.0,,,,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-23,Somchair,21.0,8.26,0.182,0.028,1.38,0.0,0.038,24.5,3.9,51.58,,19.21,47.9,,,7.8,7.0,3.7,2.5,0.11,0.07,1.5,1.9,1.86,32.76,4.69,,,,,,,,,211.7,,,,,,,,,,,,,,,,,,,,,,,,,93.43,,,,,,,349.0,,,,,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-03,Somchair,5.0,11.73,0.127,0.016,1.91,0.0,0.048,,,51.58,28.89,53.58,,,,9.1,39.0,5.3,3.0,0.16,0.09,2.0,1.8,1.43,19.58,2.77,,,,,,,,,211.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.0,,,,,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-16,Somchair,9.0,10.82,0.085,0.028,1.5,0.038,0.055,,,55.55,16.85,59.6,,0.23,0.0,7.0,4.9,3.8,1.9,0.17,0.047,1.6,1.4,2.86,23.4,3.66,,,,,,,,,198.86,,,,,,,,,,,,,,,,,,,,,,,,,93.67,,,,,,,504.0,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-08,Somchair,11.0,9.81,0.098,0.022,1.82,0.051,0.086,,,55.55,36.11,48.4,,,,5.0,4.9,3.8,2.0,0.0,0.062,1.8,1.4,2.68,19.58,2.66,,,,,,,,,208.62,,,,,,,,,,,,,,,,,,,,,,,,,89.18,,,,,,,466.0,,,,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-04,Somchair,2.0,8.57,0.1935,0.0258,1.7809,0.0,0.0,26.3,4.0,63.49,45.72,,,0.38,0.0,4.8,5.5,2.6,2.5,0.0,0.07,1.9,1.7,2.97,28.08,5.16,,,,,,,,,,0.0,,,,15.0,,,,,,,,,,,,,,,,,,,,61.83,,,,,,,648.0,,,,,2.39,,,0.033,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-18,Somchair,1.5,12.58,0.3978,0.0255,2.4566,0.0121,0.067,29.4,3.6,71.42,11.92,,,,,5.6,4.9,3.0,1.9,0.1,0.046,1.8,1.7,3.66,37.44,8.33,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,89.53,,,,,,,536.0,,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-24,Somchair,4.0,12.26,0.2595,0.0277,2.3165,0.0205,0.029,,,75.39,16.78,,,,,,,,,,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-16,Somchair,4.0,12.86,0.1857,0.0264,2.2125,0.0427,0.073,,,59.52,45.72,65.3,,,,,,,,,,,,2.94,23.06,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.94,,,,,,,570.0,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-25,Somchair,11.0,12.79,0.1873,0.0532,1.3334,0.0251,0.059,,,,,,,,,,,,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-26,Somchair,16.0,8.68,0.087,0.0179,1.8622,0.0,0.0,22.4,3.6,57.81,16.29,59.6,,,,,,,,,,,,2.79,28.08,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.39,,,,,,,434.0,,,,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-29,Somchair,13.5,,0.0536,0.045,1.6136,0.0,0.0,,,,,,,,,,,,,,,,,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-26,Somchair,23.0,7.4,0.1018,0.0432,2.4453,0.0398,0.046,21.4,3.0,53.95,18.73,,,,0.0,,,,,,,,,3.89,32.76,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.05,,,,,,,317.0,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,Somchair,22.0,7.32,0.2517,0.0438,2.0408,0.0179,0.09,,,,,,,,,,,,,,,,,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.42,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,Somchair,26.0,6.17,0.38,0.003,0.7752,0.0,0.297,,,61.65,11.69,28.4,,,,,,,,,,,,3.71,29.23,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0,,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-23,Somchair,27.0,6.26,0.3644,0.004,0.8091,0.0,0.412,,,,,,,,,,,,,,,,,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
